25140,4,5,13,18,34,2,8
25139,8,18,22,30,35,1,4
25138,1,3,19,21,23,7,11
25137,7,8,9,11,22,5,11
25136,7,11,15,16,23,9,11
25135,2,10,16,28,32,1,7
25134,7,12,18,27,33,9,10
25133,4,11,23,27,35,7,11
25132,1,9,10,12,19,6,7
25131,3,8,25,29,32,9,12
25130,1,13,16,27,29,2,11
25129,3,9,14,28,35,2,4
25128,3,6,26,30,33,11,12
25127,4,5,19,28,29,5,8
25126,1,8,18,27,30,6,7
25125,10,11,13,19,35,4,11
25124,6,9,14,26,27,8,9
25123,8,13,24,25,31,4,10
25122,2,3,6,16,17,4,5
25121,2,3,8,13,21,7,12
25120,11,13,22,26,35,2,8
25119,8,15,27,29,31,1,7
25118,2,8,9,12,21,4,5
25117,5,10,18,21,29,5,7
25116,2,6,16,22,29,8,12
25115,3,12,14,21,35,1,5
25114,3,8,9,12,16,1,5
25113,1,14,18,28,35,2,3
25112,3,4,21,23,24,9,12
25111,2,9,14,21,26,2,12
25110,1,15,22,30,31,2,8
25109,4,8,10,13,26,9,10
25108,14,18,21,24,29,3,6
25107,5,7,8,15,33,6,10
25106,5,6,11,26,29,5,10
25105,15,16,25,28,34,10,12
25104,2,6,9,22,34,2,8
25103,5,8,19,32,34,4,5
25102,9,10,13,26,28,2,4
25101,5,7,19,26,32,8,9
25100,26,28,32,34,35,2,7
25099,6,12,20,26,31,2,4
25098,1,7,9,10,23,10,12
25097,5,24,25,32,34,1,9
25096,2,11,17,22,24,7,9
25095,7,13,14,19,27,6,10
25094,4,9,17,30,33,5,9
25093,1,7,9,16,30,2,5
25092,4,10,17,25,32,5,7
25091,1,19,22,25,27,3,10
25090,6,14,19,22,27,1,4
25089,2,11,12,32,34,3,10
25088,8,9,10,11,35,5,11
25087,5,13,14,16,20,3,8
25086,2,6,23,24,33,1,10
25085,2,5,9,14,33,4,9
25084,9,11,13,18,29,4,11
25083,12,17,18,20,34,2,5
25082,2,3,4,12,26,1,8
25081,1,4,6,15,18,2,3
25080,9,10,18,22,24,3,12
25079,2,14,32,34,35,5,11
25078,7,10,15,21,24,5,6
25077,12,14,16,19,28,1,4
25076,11,18,22,25,29,4,12
25075,8,12,16,19,35,6,9
25074,2,11,15,18,21,5,10
25073,1,4,17,33,34,3,9
25072,4,7,15,24,29,1,4
25071,1,8,25,31,33,5,11
25070,8,9,15,20,22,4,12
25069,4,6,7,33,34,9,10
25068,1,4,17,20,22,4,10
25067,6,10,12,21,22,1,6
25066,15,18,27,28,34,3,6
25065,7,25,32,33,35,4,9
25064,5,10,18,20,34,1,8
25063,5,18,26,29,32,7,10
25062,14,20,27,28,29,6,10
25061,2,11,16,23,28,5,10
25060,12,14,19,33,34,1,7
25059,3,9,10,11,26,1,2
25058,6,11,15,21,23,1,7
25057,9,10,11,12,29,1,10
25056,12,15,28,29,32,8,11
25055,8,10,25,29,30,1,2
25054,3,12,16,21,29,1,2
25053,14,23,29,30,33,6,12
25052,2,4,11,29,30,2,8
25051,2,4,13,29,31,5,12
25050,15,18,20,21,34,4,10
25049,9,20,22,29,34,3,8
25048,2,6,17,23,35,6,11
25047,3,10,11,12,21,2,3
25046,4,10,15,20,34,4,7
25045,8,11,21,23,27,3,8
25044,15,17,21,22,26,2,8
25043,3,16,20,21,27,9,11
25042,6,8,11,18,20,5,11
25041,3,4,21,22,27,5,11
25040,2,8,16,31,32,4,12
25039,3,7,14,15,19,6,10
25038,7,8,20,26,34,8,9
25037,5,20,23,27,31,4,6
25036,4,7,13,27,30,2,6
25035,22,25,28,29,30,4,8
25034,4,15,22,28,33,6,8
25033,1,2,8,10,33,10,12
25032,12,22,25,27,28,1,2
25031,14,18,20,25,35,1,7
25030,3,9,14,24,28,6,7
25029,5,9,26,31,33,3,10
25028,6,8,20,25,29,3,7
25027,3,6,11,13,20,1,11
25026,2,3,7,17,30,1,9
25025,3,6,8,10,25,3,7
25024,6,12,13,16,23,5,8
25023,10,20,22,24,25,9,12
25022,1,11,13,27,29,4,10
25021,10,18,25,30,35,3,12
25020,1,9,12,22,29,5,9
25019,7,8,11,18,23,3,11
25018,1,7,9,20,28,1,4
25017,10,12,26,28,31,3,10
25016,5,7,12,20,29,8,12
25015,7,10,24,31,35,1,8
25014,5,19,22,29,35,2,10
25013,14,16,18,20,35,2,5
25012,2,18,19,21,25,2,11
25011,3,6,7,11,27,2,8
25010,5,21,28,30,32,7,12
25009,3,19,21,30,32,6,9
25008,1,5,7,13,35,5,12
25007,15,22,23,25,31,1,9
25006,3,4,13,19,35,3,10
25005,5,6,8,31,32,9,11
25004,2,5,9,13,33,1,7
25003,10,25,30,32,34,4,10
25002,19,21,22,28,32,6,9
25001,5,8,16,17,27,4,7
24152,1,2,7,8,31,2,10
24151,5,12,17,19,35,10,11
24150,4,11,23,25,34,5,7
24149,2,5,16,18,22,7,9
24148,6,9,20,32,35,8,11
24147,12,18,21,22,31,1,7
24146,5,20,21,22,32,3,4
24145,1,6,9,22,24,1,3
24144,6,7,8,21,30,1,5
24143,16,20,22,24,31,4,5
24142,8,21,24,33,34,3,10
24141,2,6,7,16,20,2,11
24140,3,6,15,23,31,1,12
24139,5,12,20,23,24,5,7
24138,5,17,20,28,34,4,9
24137,8,15,16,17,21,2,5
24136,1,17,20,29,34,7,8
24135,6,8,22,24,30,3,8
24134,1,4,7,13,33,5,6
24133,8,10,14,22,29,4,6
24132,5,6,10,16,31,6,9
24131,2,3,4,21,26,2,3
24130,11,21,25,31,32,4,10
24129,7,19,30,31,34,5,7
24128,3,7,10,29,31,1,3
24127,2,3,10,16,28,7,10
24126,2,10,17,28,34,7,8
24125,10,14,19,24,26,1,10
24124,2,3,7,10,25,1,11
24123,3,9,16,30,31,8,9
24122,5,6,9,15,17,3,10
24121,7,15,18,24,33,4,5
24120,4,12,17,23,27,2,8
24119,6,12,28,30,33,2,7
24118,1,3,9,16,19,5,11
24117,2,10,22,26,28,2,4
24116,1,3,6,16,25,1,11
24115,3,4,12,19,24,8,12
24114,12,27,30,34,35,5,11
24113,16,18,25,26,33,4,8
24112,5,15,24,31,34,3,10
24111,3,9,19,27,30,7,11
24110,1,7,8,18,28,4,12
24109,12,23,26,27,28,3,11
24108,16,17,21,31,34,3,8
24107,6,14,16,18,34,3,10
24106,5,11,19,22,29,2,12
24105,14,20,21,28,32,9,11
24104,1,4,9,13,17,6,9
24103,19,21,29,32,33,6,8
24102,1,5,9,14,20,5,11
24101,16,19,22,27,35,6,10
24100,2,12,19,22,32,5,11
24099,4,10,24,31,35,5,8
24098,3,10,15,19,29,9,10
24097,7,11,12,14,19,2,8
24096,2,3,23,27,31,1,10
24095,1,7,19,26,27,3,5
24094,12,13,24,29,31,2,8
24093,16,24,26,28,29,8,12
24092,2,4,25,26,31,1,6
24091,1,8,11,17,21,1,2
24090,2,3,6,28,33,7,11
24089,5,6,29,30,34,7,8
24088,1,2,23,28,32,3,5
24087,7,10,20,28,34,5,10
24086,11,12,14,22,28,7,11
24085,2,9,16,29,35,1,6
24084,4,11,16,17,23,5,10
24083,9,11,12,13,30,7,9
24082,8,21,23,24,26,4,5
24081,14,15,25,27,34,1,10
24080,3,5,24,27,28,9,11
24079,3,8,17,18,23,6,11
24078,5,7,10,14,15,4,7
24077,1,3,25,26,29,6,12
24076,1,6,22,27,35,7,12
24075,8,17,26,28,32,1,10
24074,2,10,11,21,27,9,11
24073,7,9,12,21,23,5,9
24072,4,17,21,23,32,1,6
24071,6,10,15,34,35,2,10
24070,4,20,21,32,34,2,9
24069,7,9,16,20,24,3,7
24068,15,20,31,32,33,5,10
24067,3,11,14,20,22,6,9
24066,13,19,20,24,25,6,7
24065,5,10,18,26,27,3,6
24064,5,12,21,32,33,8,9
24063,7,12,16,33,34,1,3
24062,5,14,15,16,33,3,5
24061,1,12,19,31,33,5,8
24060,3,21,25,28,30,1,12
24059,17,18,20,25,31,3,12
24058,6,10,13,20,32,1,2
24057,9,25,30,33,34,3,9
24056,16,17,18,27,35,6,12
24055,7,17,22,30,34,5,7
24054,5,6,9,11,22,1,3
24053,1,7,19,20,35,3,9
24052,2,3,13,22,34,4,8
24051,5,21,22,23,29,1,2
24050,3,4,14,18,26,7,9
24049,4,6,9,10,22,1,8
24048,12,18,21,26,28,8,9
24047,11,19,21,26,35,10,11
24046,6,12,17,29,30,7,11
24045,9,10,14,31,32,3,8
24044,3,13,15,17,22,6,10
24043,3,4,8,14,27,5,7
24042,1,8,15,23,35,5,12
24041,6,8,14,16,28,3,5
24040,5,12,16,29,30,3,6
24039,3,10,11,20,22,6,10
24038,15,22,24,25,29,1,5
24037,17,19,20,29,35,7,11
24036,2,5,11,32,34,6,10
24035,5,13,17,29,33,5,12
24034,23,26,27,29,33,5,8
24033,4,8,10,11,15,7,9
24032,5,15,26,33,35,1,9
24031,9,12,15,30,34,5,6
24030,8,9,11,19,30,6,12
24029,4,19,24,28,34,4,5
24028,13,18,20,26,28,4,8
24027,8,9,16,22,23,7,9
24026,1,18,21,26,33,2,12
24025,1,2,8,18,27,4,8
24024,3,5,12,17,26,1,12
24023,8,10,12,14,22,5,9
24022,7,9,11,31,32,4,8
24021,1,12,16,20,28,7,9
24020,2,4,8,19,26,2,6
24019,19,20,26,29,30,3,4
24018,4,12,19,25,27,1,9
24017,3,7,25,27,35,1,4
24016,15,18,25,27,29,6,11
24015,8,11,14,24,31,5,6
24014,4,5,16,21,31,9,11
24013,5,22,25,28,30,3,12
24012,21,22,25,26,34,1,9
24011,1,3,27,32,34,1,7
24010,2,8,10,15,27,2,8
24009,15,18,19,24,26,5,9
24008,4,6,11,20,30,3,5
24007,4,5,28,34,35,4,11
24006,8,13,16,17,33,2,10
24005,3,5,7,9,12,5,8
24004,2,6,18,19,27,8,9
24003,7,9,12,23,29,1,2
24002,1,6,8,27,32,3,4
24001,3,9,17,26,35,2,7
23150,5,6,17,18,33,11,12
23149,1,16,17,21,29,1,6
23148,11,12,20,21,27,2,12
23147,6,7,19,33,34,3,8
23146,14,18,19,26,31,2,7
23145,6,10,12,32,33,6,7
23144,5,14,18,25,35,1,10
23143,9,20,23,29,33,2,10
23142,4,13,15,17,32,10,12
23141,4,22,25,30,31,4,5
23140,1,2,9,19,30,1,2
23139,15,16,25,31,34,5,9
23138,7,12,20,28,31,9,10
23137,4,19,21,30,31,6,12
23136,13,23,27,30,34,6,9
23135,5,18,22,28,29,9,12
23134,10,15,22,27,33,1,12
23133,10,18,25,28,33,5,11
23132,3,4,12,15,23,2,6
23131,3,7,21,22,24,6,7
23130,13,20,27,29,30,1,7
23129,9,23,25,27,33,6,12
23128,1,5,7,12,13,2,6
23127,4,7,8,18,19,2,6
23126,7,12,17,26,34,2,6
23125,7,25,26,29,32,2,8
23124,6,18,23,27,32,6,10
23123,2,14,16,28,30,2,7
23122,1,7,9,25,29,10,12
23121,5,11,15,23,33,1,9
23120,2,8,16,31,34,1,10
23119,4,8,10,14,21,4,10
23118,6,7,13,25,33,5,8
23117,5,7,15,18,20,3,4
23116,1,3,9,18,29,4,9
23115,7,10,23,31,34,2,10
23114,2,25,27,30,35,1,10
23113,6,8,30,32,33,3,10
23112,1,11,17,22,27,2,9
23111,3,12,15,28,35,2,12
23110,4,9,11,13,17,7,8
23109,1,12,21,22,31,2,9
23108,5,6,17,30,32,2,8
23107,1,12,15,16,18,3,10
23106,16,24,26,28,31,1,6
23105,7,8,19,20,25,2,11
23104,6,15,16,32,33,8,10
23103,8,11,19,31,32,8,11
23102,2,4,7,16,33,7,11
23101,6,14,16,17,28,7,10
23100,4,6,13,19,35,9,11
23099,9,11,13,22,23,6,7
23098,2,7,15,30,34,5,9
23097,6,7,18,20,22,3,9
23096,6,7,14,21,31,3,10
23095,8,19,28,32,34,3,7
23094,12,19,22,28,32,8,12
23093,11,14,17,19,21,1,5
23092,3,16,21,26,32,3,12
23091,6,16,18,28,29,7,11
23090,8,11,12,19,35,11,12
23089,3,12,20,26,35,2,12
23088,8,14,16,22,24,9,12
23087,3,4,16,19,24,4,5
23086,3,11,15,20,35,7,11
23085,11,12,26,31,35,5,7
23084,3,5,8,24,32,7,8
23083,13,15,21,25,32,9,10
23082,2,8,9,15,20,3,9
23081,5,6,23,28,35,7,10
23080,1,2,9,16,30,1,11
23079,6,8,26,29,34,5,8
23078,2,3,6,26,27,7,8
23077,5,16,18,26,35,3,6
23076,8,9,11,26,34,2,7
23075,7,17,20,23,32,5,11
23074,3,13,22,29,34,2,9
23073,15,25,28,30,35,8,10
23072,5,6,9,11,14,2,4
23071,2,11,12,32,34,10,12
23070,10,26,29,32,33,3,11
23069,8,20,21,25,32,5,7
23068,21,22,24,27,31,7,8
23067,2,28,30,33,35,2,10
23066,6,11,13,30,32,1,3
23065,8,14,16,21,25,3,12
23064,2,6,9,31,32,3,7
23063,4,18,29,31,34,6,9
23062,6,8,22,24,30,1,8
23061,7,11,21,30,32,5,7
23060,2,7,19,24,30,9,12
23059,9,13,23,25,28,4,7
23058,19,22,29,32,35,5,8
23057,1,5,6,19,24,5,11
23056,13,22,24,33,34,1,2
23055,6,8,12,13,15,1,6
23054,19,25,30,31,34,7,9
23053,1,3,11,14,20,2,11
23052,2,8,11,30,33,5,8
23051,3,11,19,29,33,3,12
23050,8,9,14,25,29,4,6
23049,3,17,22,26,28,7,12
23048,7,13,16,25,32,9,11
23047,10,12,13,24,25,11,12
23046,13,21,25,28,32,2,10
23045,7,10,13,28,31,4,5
23044,2,6,7,8,15,7,10
23043,2,4,17,20,27,1,8
23042,2,16,21,23,27,1,8
23041,5,8,13,26,35,5,9
23040,4,5,18,22,30,5,12
23039,2,24,26,30,34,6,7
23038,4,10,18,27,32,10,12
23037,6,8,16,20,24,7,8
23036,1,13,22,26,31,2,10
23035,7,14,23,25,29,2,11
23034,7,9,10,15,24,4,12
23033,4,6,10,11,25,7,9
23032,5,6,18,28,30,2,7
23031,5,7,8,16,25,3,11
23030,6,11,12,20,35,5,12
23029,7,25,27,34,35,9,11
23028,1,3,29,30,34,4,12
23027,9,10,12,15,23,3,6
23026,2,13,24,27,30,1,6
23025,3,9,27,30,31,11,12
23024,11,15,24,27,30,1,10
23023,9,21,23,25,33,3,10
23022,7,11,15,26,28,8,10
23021,2,9,18,23,27,3,5
23020,5,6,23,25,28,6,9
23019,5,8,9,11,15,6,8
23018,4,8,17,26,30,3,11
23017,2,5,9,22,27,10,11
23016,2,4,12,31,32,7,11
23015,8,16,24,25,34,8,12
23014,3,8,18,22,24,1,9
23013,1,2,9,23,25,2,6
23012,7,16,17,18,28,2,3
23011,2,7,8,17,25,1,3
23010,5,6,13,23,26,1,6
23009,1,5,11,15,33,1,10
23008,4,9,17,22,25,1,5
23007,2,3,24,30,32,1,6
23006,2,4,12,27,35,6,7
23005,1,3,10,20,29,6,11
23004,4,13,15,20,22,4,8
23003,5,6,14,21,22,2,9
23002,11,14,21,26,27,2,7
23001,18,19,24,27,34,11,12
22150,6,7,26,29,30,3,12
22149,15,19,22,26,28,2,7
22148,4,5,6,26,27,7,12
22147,4,12,22,28,30,9,11
22146,1,21,23,28,35,7,9
22145,10,20,29,30,35,6,9
22144,3,4,8,15,21,4,7
22143,10,13,14,27,33,7,8
22142,7,12,14,29,35,1,11
22141,5,6,14,24,25,2,4
22140,5,15,25,26,29,4,12
22139,1,13,14,22,35,2,5
22138,5,13,16,27,33,7,12
22137,5,6,8,15,20,7,8
22136,1,11,15,17,33,3,11
22135,9,10,27,31,32,1,3
22134,3,16,23,27,32,3,6
22133,1,2,14,30,31,6,9
22132,2,27,30,34,35,9,12
22131,2,6,8,10,17,5,6
22130,5,7,15,18,23,5,10
22129,10,17,23,34,35,1,4
22128,10,19,21,23,35,4,10
22127,2,3,8,9,20,4,10
22126,4,5,8,22,35,1,3
22125,3,7,14,16,19,1,11
22124,2,4,11,25,30,6,12
22123,2,20,28,29,30,7,10
22122,4,15,17,19,25,6,12
22121,4,15,16,20,21,4,5
22120,11,22,26,30,33,3,5
22119,1,9,16,25,29,4,9
22118,2,5,15,17,26,2,8
22117,9,12,15,21,32,2,7
22116,1,7,20,22,31,7,12
22115,17,19,20,23,27,3,8
22114,11,21,24,27,28,5,10
22113,13,15,22,31,33,5,12
22112,4,11,18,20,26,6,12
22111,6,12,16,19,31,6,10
22110,2,13,16,18,23,3,6
22109,5,9,24,29,35,5,12
22108,4,7,13,26,28,7,11
22107,7,9,19,28,29,8,10
22106,16,17,21,28,32,4,7
22105,1,8,9,21,22,1,4
22104,3,5,13,19,25,2,5
22103,8,12,16,21,32,1,12
22102,1,5,14,20,30,2,4
22101,2,4,6,7,8,3,6
22100,10,19,20,23,31,3,7
22099,7,18,25,27,33,4,5
22098,1,3,6,11,13,3,11
22097,5,13,22,28,29,5,11
22096,16,19,24,27,33,1,6
22095,5,8,22,25,35,2,7
22094,3,4,7,12,19,2,5
22093,7,11,14,21,29,7,10
22092,1,4,12,23,29,5,12
22091,2,11,20,22,34,4,12
22090,1,20,24,25,31,9,12
22089,1,20,21,31,33,3,11
22088,1,8,10,20,35,6,11
22087,4,6,10,24,28,6,12
22086,4,10,21,28,31,8,11
22085,11,16,31,33,35,6,8
22084,3,11,19,25,27,4,12
22083,2,9,17,26,32,4,6
22082,4,26,27,30,33,2,9
22081,5,10,19,31,32,9,10
22080,10,17,30,31,34,3,6
22079,7,10,19,26,32,8,12
22078,2,3,18,20,27,1,2
22077,5,10,11,16,19,1,10
22076,5,17,30,34,35,2,9
22075,4,12,13,17,18,7,9
22074,2,6,21,25,28,2,6
22073,11,18,21,25,32,2,4
22072,1,12,13,15,30,3,7
22071,9,15,19,25,29,8,9
22070,1,7,17,23,35,7,11
22069,2,3,23,28,35,2,9
22068,3,6,10,15,23,3,8
22067,4,14,15,32,33,10,11
22066,2,24,25,26,34,3,12
22065,5,10,13,22,28,1,4
22064,2,19,22,25,35,5,7
22063,2,3,22,26,31,6,10
22062,5,9,11,12,31,7,11
22061,6,9,19,22,30,1,6
22060,2,6,10,11,20,3,9
22059,4,15,18,32,34,4,9
22058,3,4,24,26,35,7,8
22057,6,12,18,21,35,7,10
22056,2,11,15,17,31,7,9
22055,1,2,12,15,23,4,6
22054,5,16,21,23,34,7,10
22053,9,17,19,20,25,1,9
22052,1,13,18,29,35,4,9
22051,1,16,17,19,33,5,6
22050,2,10,21,24,30,8,10
22049,6,10,20,28,35,1,10
22048,16,22,28,29,32,8,9
22047,7,10,11,12,33,3,11
22046,6,7,12,22,27,3,5
22045,2,3,7,12,20,1,5
22044,1,2,16,17,20,3,7
22043,2,16,17,24,30,9,12
22042,8,10,11,29,32,2,6
22041,5,15,25,26,33,6,11
22040,10,19,25,29,33,8,12
22039,1,8,11,22,31,5,11
22038,7,9,11,12,26,9,12
22037,1,9,17,20,28,6,10
22036,18,19,21,26,34,6,7
22035,9,11,13,23,31,5,8
22034,2,10,24,27,28,6,7
22033,8,15,16,19,33,3,4
22032,5,9,18,31,32,1,5
22031,7,14,16,20,28,4,8
22030,12,14,15,21,30,1,9
22029,7,8,10,14,17,10,12
22028,4,9,16,17,35,1,7
22027,3,6,11,31,32,5,12
22026,11,14,22,23,27,8,10
22025,4,7,22,24,29,1,7
22024,1,2,11,30,35,1,12
22023,4,5,18,20,25,11,12
22022,1,5,14,17,28,6,7
22021,11,15,16,18,35,6,9
22020,16,17,30,31,35,8,9
22019,1,4,7,17,21,1,2
22018,16,21,29,31,34,6,9
22017,10,14,18,23,25,7,11
22016,1,7,17,26,32,1,9
22015,1,2,8,12,30,5,12
22014,1,4,10,18,32,1,9
22013,4,9,16,25,32,5,6
22012,3,5,10,33,34,7,10
22011,3,5,17,24,32,5,12
22010,4,19,25,31,35,2,11
22009,13,14,18,31,33,7,10
22008,1,2,13,18,34,6,7
22007,5,22,23,25,35,3,11
22006,1,5,7,17,20,5,12
22005,2,13,17,19,34,5,9
22004,7,20,27,30,33,3,4
22003,2,18,24,25,34,8,12
22002,4,6,7,9,24,4,12
22001,8,11,19,22,29,3,11
21150,4,10,11,23,26,7,10
21149,20,26,28,30,35,10,11
21148,1,4,12,16,29,4,8
21147,1,2,8,12,26,1,7
21146,3,5,8,18,20,9,11
21145,3,8,25,29,30,1,6
21144,3,20,25,30,34,2,9
21143,9,17,19,29,34,4,11
21142,11,13,17,19,25,2,9
21141,2,8,16,29,34,5,12
21140,5,24,26,33,35,9,12
21139,5,13,18,23,34,8,9
21138,9,11,12,15,31,5,11
21137,2,7,13,14,19,4,5
21136,8,12,19,27,33,2,5
21135,4,7,17,29,31,5,6
21134,2,6,14,19,28,1,6
21133,8,9,17,26,28,6,8
21132,4,21,28,29,33,3,11
21131,6,8,16,34,35,5,6
21130,2,3,14,27,28,5,10
21129,2,16,17,18,34,4,10
21128,14,17,18,23,27,5,8
21127,1,2,15,17,26,2,11
21126,1,11,12,34,35,9,12
21125,17,19,21,27,31,4,9
21124,10,17,22,25,35,7,9
21123,8,23,26,27,33,8,9
21122,14,15,26,27,29,4,5
21121,2,15,19,29,30,2,9
21120,5,10,21,25,31,5,11
21119,1,2,9,16,30,9,10
21118,14,17,18,28,34,2,3
21117,11,18,21,22,33,5,6
21116,4,25,28,29,35,3,11
21115,8,13,19,20,29,6,10
21114,8,9,13,29,30,1,11
21113,17,18,25,27,28,4,8
21112,18,21,22,23,35,11,12
21111,7,8,15,19,28,8,9
21110,11,14,29,31,32,11,12
21109,3,4,7,27,31,6,9
21108,5,19,22,26,35,2,6
21107,3,5,13,20,25,7,11
21106,2,13,14,32,34,2,12
21105,7,10,11,17,18,4,9
21104,23,25,26,30,33,3,11
21103,4,10,23,30,31,5,11
21102,2,8,11,16,23,2,7
21101,13,18,19,27,32,6,11
21100,7,11,23,26,28,2,7
21099,15,19,27,28,30,3,4
21098,2,7,21,27,33,7,9
21097,11,26,30,31,33,3,10
21096,7,8,10,20,21,1,5
21095,10,15,19,20,30,11,12
21094,5,6,24,27,33,5,12
21093,20,25,27,28,31,8,11
21092,12,14,27,28,34,3,7
21091,1,4,10,21,29,3,5
21090,6,7,19,26,32,6,12
21089,1,17,24,28,35,10,12
21088,2,14,31,34,35,1,7
21087,10,14,15,25,28,3,10
21086,2,3,7,16,17,6,10
21085,1,12,15,26,35,10,11
21084,2,10,14,30,33,6,9
21083,7,9,11,26,35,1,8
21082,1,14,22,29,33,3,10
21081,5,13,24,29,35,7,8
21080,15,16,20,29,30,6,10
21079,6,14,19,26,33,8,11
21078,2,8,17,19,25,1,5
21077,2,6,9,21,25,6,8
21076,6,13,22,25,26,2,4
21075,6,14,15,17,20,1,5
21074,11,14,18,20,25,3,7
21073,8,12,14,20,24,6,10
21072,2,3,15,22,26,3,11
21071,8,11,16,29,35,1,4
21070,3,20,21,22,24,6,12
21069,1,3,24,32,33,4,6
21068,2,20,21,26,30,2,10
21067,1,4,22,23,34,8,9
21066,24,26,29,34,35,9,11
21065,23,25,30,31,35,7,8
21064,1,17,19,32,34,6,10
21063,5,9,14,29,30,9,11
21062,4,6,23,32,34,5,7
21061,15,19,20,26,32,4,7
21060,9,13,25,31,33,3,7
21059,4,16,27,28,35,2,9
21058,13,15,17,23,34,1,11
21057,5,7,19,20,28,5,7
21056,3,11,16,21,26,9,10
21055,3,6,10,11,24,10,11
21054,3,6,17,20,25,3,9
21053,3,6,15,17,35,7,11
21052,2,11,13,14,30,9,12
21051,1,4,14,16,19,3,4
21050,9,22,32,33,35,5,10
21049,1,10,22,23,25,2,12
21048,4,7,17,21,27,10,12
21047,1,6,9,25,33,4,8
21046,6,8,12,14,18,6,8
21045,1,4,6,11,19,7,9
21044,6,18,31,33,35,10,11
21043,7,12,17,19,34,1,10
21042,9,15,20,23,29,4,5
21041,2,5,9,11,32,4,9
21040,2,3,9,16,19,3,7
21039,4,12,14,21,35,2,11
21038,9,11,20,29,32,1,7
21037,10,21,27,29,33,4,12
21036,8,17,25,28,33,7,11
21035,5,11,16,30,32,3,4
21034,8,10,14,25,34,7,8
21033,1,3,5,30,32,1,5
21032,1,11,14,34,35,7,10
21031,1,4,19,20,34,3,5
21030,18,23,25,26,32,2,7
21029,2,6,10,32,33,4,7
21028,2,3,5,17,29,4,10
21027,9,21,22,26,30,4,12
21026,7,11,20,24,27,1,11
21025,17,18,23,30,31,10,12
21024,11,14,21,24,31,2,10
21023,7,9,13,16,32,2,9
21022,2,12,22,30,33,2,4
21021,16,18,29,33,35,9,12
21020,7,21,22,30,33,4,6
21019,1,12,13,28,29,3,4
21018,2,20,23,26,34,5,10
21017,17,21,26,29,32,2,7
21016,8,9,10,19,34,1,2
21015,4,8,17,19,25,1,7
